ZIP,STATECOUNTY
76424,48429
98828,53007
61109,17201
29440,45043
69145,31105
67661,20147
6023,9003
61739,17105
27865,37013
35614,1083
11580,36059
61755,17179
67543,20155
3452,33005
754,72129
48708,26017
61012,17007
52332,19011
78934,48089
95461,6033
43025,39089
65078,29141
2920,44007
26241,54083
7506,34031
77954,48123
13027,36067
72335,5123
93219,6107
17536,42071
48842,26065
49868,26095
31780,13261
79381,48305
89703,32510
76065,48139
638,72039
78148,48029
18053,42077
78840,48465
43326,39065
14428,36055
2446,25021
2176,25017
56277,27129
7928,34027
50025,19009
45735,39009
20616,24017
93536,6037
73717,40151
28398,37061
8065,34005
75032,48397
68310,31067
767,72151
17721,42035
75416,48277
95445,6045
35570,1093
676,72099
80503,8013
27242,37125
27610,37183
74441,40021
72501,5063
67410,20041
4274,23001
80125,8035
56354,27041
14432,36069
48801,26057
51347,19059
736,72035
61473,17187
75951,48241
65438,29203
46157,18109
6029,9013
62544,17115
79336,48219
30165,13115
80807,8063
39828,13131
87122,35001
74884,40133
73852,40153
28779,37099
51003,19167
32413,12005
46171,18133
3884,33017
74006,40147
83226,16037
45380,39037
54313,55009
62258,17163
13021,36011
50595,19079
98177,53033
61740,17105
11797,36059
69361,31157
66614,20177
50226,19153
4354,23027
2702,25005
47401,18105
66749,20001
46149,18063
30421,13267
42049,21035
47581,18101
54520,55041
62918,17199
30263,13077
56156,27133
8091,34007
12586,36071
59925,30029
70049,22095
87552,35047
89820,32015
33860,12105
65591,29029
62960,17127
1462,25027
75028,48121
751,72123
29414,45019
71037,22015
51458,19161
46917,18015
95035,6085
49657,26113
68767,31139
15019,42125
60119,17089
74450,40101
68739,31027
64601,29117
62254,17163
37922,47093
16258,42031
35456,1125
38821,28095
92225,6065
79027,48069
26070,54009
28717,37099
75644,48459
42167,21171
62664,17125
66514,20061
71334,22029
50543,19187
45013,39017
32569,12091
28421,37141
59741,30031
13601,36045
31560,13305
63023,29099
31804,13145
95228,6009
55372,27139
31768,13071
50273,19121
28721,37087
20165,51107
28150,37045
61252,17195
30540,13123
46528,18039
75414,48181
7114,34013
45883,39107
72422,5021
60090,17031
53022,55131
61534,17179
85212,4013
56584,27107
50060,19185
32344,12065
71225,22073
94014,6081
16922,42105
37331,47107
3598,33007
15357,42059
62988,17003
13731,36025
35674,1033
1223,25003
83616,16001
46260,18097
4574,23013
2356,25005
53156,55055
20186,51061
61548,17203
2186,25021
54546,55003
31513,13001
39840,13243
920,72127
66216,20091
8560,34021
73051,40027
74066,40037
50158,19127
53080,55089
15851,42065
77082,48201
32224,12031
23124,51127
27834,37147
63837,29069
48818,26117
1331,25027
1504,25027
37821,47029
55387,27019
98502,53067
47933,18107
28906,37039
65771,29213
46060,18057
87124,35043
14867,36109
97701,41017
48634,26017
22401,51630
22407,51177
60408,17197
23462,51810
62363,17149
22101,51059
66414,20139
7728,34025
28792,37089
60423,17197
66701,20011
61912,17029
18818,42115
1460,25017
57754,46081
38646,28119
44060,39085
78801,48463
61234,17073
39474,28065
59072,30065
67349,20049
38079,47095
24430,51015
67401,20169
12754,36105
95367,6099
83522,16049
64437,29087
28762,37111
18951,42017
45640,39079
80601,8001
37064,47187
35128,1115
37643,47019
4864,23013
43235,39049
45318,39109
14450,36055
39834,13087
99403,53003
83544,16035
95678,6061
43515,39051
15370,42059
30315,13121
61774,17113
44256,39103
79095,48087
72472,5111
95324,6047
26815,54071
8052,34005
95948,6007
95973,6007
22937,51003
47666,18051
44149,39035
42038,21143
80019,8001
46052,18011
62548,17107
78380,48355
35136,1037
10588,36119
54025,55109
28716,37087
32821,12095
40741,21125
98359,53035
46236,18097
61501,17057
2025,25021
34731,12069
29812,45011
29681,45045
42301,21059
26218,54097
51031,19149
63005,29189
917,72127
46565,18087
81089,8055
4487,23019
23502,51710
1431,25017
67045,20073
4254,23001
7040,34013
7083,34039
93546,6051
10550,36119
27028,37059
53126,55101
24656,51027
56258,27083
56010,27013
41056,21161
49920,26071
965,72061
71367,22039
50659,19037
57732,46081
12524,36027
53228,55079
7065,34039
43420,39143
7857,34027
23703,51740
55418,27053
49241,26075
57223,46057
7111,34013
49640,26019
63855,29069
7006,34013
30673,13317
3608,33005
83851,16009
48080,26099
98944,53077
31064,13159
47383,18035
55109,27123
58561,38047
40513,21067
74103,40143
31629,13027
66935,20157
57279,46109
2770,25023
38614,28027
66783,20207
73111,40109
76656,48145
40312,21197
3254,33003
51063,19133
48813,26045
3230,33013
53913,55111
46403,18089
79070,48357
17823,42097
23670,51650
71901,5051
57311,46061
78016,48325
46172,18133
4937,23025
27817,37013
99328,53013
21655,24011
71282,22065
52336,19113
38229,47183
98528,53045
19128,42101
62675,17129
14580,36055
30213,13121
46235,18097
53960,55021
50677,19017
44312,39153
47421,18093
13081,36011
74010,40037
42003,21145
75652,48401
42029,21157
66865,20111
57472,46129
54024,55095
39759,28105
34266,12027
94574,6055
93647,6107
43545,39069
3042,33015
5156,50027
28401,37129
3261,33015
79423,48303
26039,54051
30415,13031
67467,20143
19567,42011
91761,6071
8098,34033
29102,45027
62428,17035
58040,38081
27292,37057
81635,8045
56308,27041
81230,8051
23662,51735
1033,25015
47906,18157
29706,45023
74033,40143
70435,22103
18472,42127
6489,9003
72011,5125
3237,33001
3861,33017
48455,26087
84056,49011
39213,28049
64850,29145
60523,17043
10987,36071
13060,36067
44028,39093
99166,53019
63530,29121
27314,37033
80720,8121
51528,19047
64446,29005
28714,37199
34224,12015
4260,23005
78160,48493
25159,54079
15530,42111
71241,22111
39083,28029
95377,6077
48028,26147
78935,48089
46750,18069
65689,29215
15642,42129
68638,31125
7047,34017
62231,17027
48836,26093
30477,13163
15345,42125
24340,51191
64040,29101
43103,39129
77517,48167
3102,33011
51632,19145
7067,34023
78372,48249
45383,39109
85653,4019
52620,19177
15146,42003
624,72111
30516,13147
67578,20185
29506,45041
77510,48167
33179,12086
55312,27085
61443,17073
22556,51179
39437,28067
46239,18097
45326,39109
766,72149
98380,53035
1749,25017
69034,31145
59427,30035
8562,34005
36877,1081
67530,20009
90815,6037
64402,29075
31550,13299
38462,47101
76051,48439
84052,49013
93560,6029
41465,21153
76878,48083
36442,1039
40047,21029
13126,36075
52531,19135
54656,55081
62410,17185
38358,47053
76904,48451
60955,17075
72417,5031
95620,6095
74048,40105
76055,48217
17051,42087
43128,39047
67878,20075
47302,18035
61853,17019
52404,19113
81090,8009
67855,20187
40342,21005
73742,40073
62618,17017
71003,22027
83401,16019
40033,21155
81641,8103
42211,21221
51551,19129
83444,16051
92880,6065
35079,1009
55342,27129
68028,31153
43050,39083
68901,31001
95966,6007
8820,34023
36756,1105
78660,48453
62286,17157
75433,48223
41653,21071
29728,45025
757,72133
47805,18167
78132,48091
23666,51650
68331,31067
83422,16081
60520,17037
50461,19131
98901,53077
54665,55123
62240,17163
95476,6097
23523,51710
50150,19135
87013,35043
45860,39107
72482,5135
80249,8031
46140,18059
80116,8035
14103,36073
67839,20101
1532,25027
68404,31109
71101,22017
54166,55115
40337,21173
56051,27043
12168,36083
29574,45067
46167,18063
85624,4023
7032,34017
49426,26139
56475,27097
53589,55025
14530,36121
64759,29011
1364,25011
66007,20103
73754,40047
57580,46123
60449,17197
56222,27023
3104,33011
73433,40049
36207,1015
28504,37107
43811,39031
51646,19173
54141,55083
53901,55021
98292,53061
65017,29131
43443,39173
29571,45067
23464,51810
46112,18063
705,72009
6804,9001
51035,19035
4921,23027
67642,20065
64158,29047
63960,29207
38668,28137
65201,29019
15021,42125
60450,17063
37938,47093
53227,55079
39565,28059
49346,26107
94134,6075
67749,20039
78010,48265
5350,50003
80129,8035
42276,21141
26601,54007
48118,26161
49345,26081
54956,55139
59634,30043
28018,37161
72687,5089
90808,6037
7922,34039
84017,49043
14414,36051
2767,25005
81050,8089
50588,19021
38068,47047
8724,34029
79758,48135
46936,18067
75672,48203
48353,26093
40385,21151
3106,33013
22205,51013
84604,49049
70611,22019
33936,12071
95322,6047
37311,47011
84722,49053
54667,55123
56350,27001
18640,42079
6071,9013
58425,38039
16652,42061
31763,13177
53536,55105
37096,47135
69337,31045
66549,20149
38851,28017
50638,19075
94706,6001
50216,19077
76801,48049
67561,20155
14423,36051
79373,48305
56223,27173
19150,42101
38843,28057
50211,19181
37215,47037
76252,48097
42748,21123
78629,48177
603,72005
95023,6069
59715,30031
81252,8027
72638,5015
57523,46053
83241,16029
37037,47149
37352,47127
23350,51131
43040,39159
74019,40131
33841,12105
80537,8069
38950,28135
29936,45053
39307,28075
13501,36065
45150,39025
5454,50011
43844,39031
6374,9015
78063,48019
94611,6001
74445,40111
57314,46111
4220,23017
72081,5145
24986,54025
66401,20197
22551,51177
93461,6079
51002,19021
65084,29141
62650,17137
81123,8023
39341,28103
5251,50003
45101,39015
92509,6065
46784,18113
56716,27119
7014,34031
16927,42105
46902,18067
97225,41067
30187,13097
60962,17053
73078,40017
76266,48121
54153,55083
47725,18163
97838,41059
42210,21061
38305,47113
32327,12129
56444,27035
40486,21109
53217,55079
66086,20103
38863,28115
72021,5095
92320,6065
20758,24003
29306,45083
60927,17075
60554,17089
42539,21045
54157,55075
28338,37153
43081,39049
58529,38037
40509,21067
85937,4017
22406,51179
791,72069
76442,48093
34269,12027
76449,48363
1247,25003
48423,26049
76530,48491
48433,26049
49228,26091
21750,24043
77327,48291
55449,27003
56736,27119
55321,27171
37323,47011
59645,30059
77474,48015
28694,37009
73173,40027
77356,48339
72450,5055
57016,46079
31316,13183
50049,19117
65324,29029
72855,5083
87016,35057
32448,12063
60952,17053
68050,31155
45661,39131
76249,48121
30122,13097
36037,1013
79720,48227
30742,13047
60543,17093
49302,26081
60936,17053
3290,33015
63660,29221
73024,40149
2150,25025
83876,16055
56256,27073
15137,42003
19464,42091
59701,30093
60417,17197
78102,48025
77979,48057
46996,18131
6235,9015
46151,18109
26031,54051
6073,9003
56307,27145
19405,42091
73110,40109
68454,31131
61840,17019
45634,39163
19083,42045
16232,42031
4252,23001
30635,13105
55432,27003
40115,21027
87544,35028
56379,27009
76460,48503
78009,48325
40510,21067
26525,54077
50173,19171
72703,5143
73065,40087
75803,48001
13493,36075
51249,19143
35956,1055
31015,13081
63461,29127
37380,47115
41051,21117
59412,30013
60152,17111
48164,26163
20164,51107
38556,47049
45734,39111
43105,39045
73644,40009
63751,29017
14735,36003
12564,36027
55974,27055
33023,12011
80421,8093
57456,46089
55363,27171
62069,17117
43078,39021
59330,30021
20707,24033
65270,29175
71653,5017
37659,47179
56237,27173
97544,41033
51566,19137
23030,51036
60140,17089
67576,20185
50143,19123
80701,8087
67575,20165
16327,42039
50103,19053
55746,27137
82721,56011
37043,47125
97370,41003
79512,48335
37743,47059
72734,5007
72663,5137
68792,31027
3809,33001
29670,45007
80118,8035
59859,30089
19044,42091
30663,13211
37857,47073
57532,46117
34484,12119
61423,17187
73664,40149
664,72073
66441,20061
4949,23027
6279,9013
52576,19107
7110,34013
4084,23005
32145,12109
81324,8033
59436,30099
40272,21111
50565,19021
51443,19027
14481,36051
16693,42013
40145,21027
56185,27105
24935,54089
15501,42111
80723,8087
19333,42029
26385,54033
41311,21129
87026,35061
13775,36025
25422,54065
45653,39145
35901,1055
70791,22033
71435,22021
77316,48339
79065,48179
94563,6013
62649,17117
32948,12061
75146,48113
95618,6113
90630,6059
49323,26005
78150,48029
67228,20173
53004,55089
83655,16075
28731,37089
50028,19099
38351,47077
97814,41001
59464,30027
57471,46045
38553,47049
26074,54069
65667,29229
43450,39173
93925,6053
10470,36005
29824,45037
35080,1117
93641,6019
3456,33005
30141,13223
13033,36011
35906,1055
2135,25025
14125,36037
76430,48417
15129,42003
49010,26005
23607,51700
29038,45075
40299,21111
43567,39051
5445,50007
62060,17119
56025,27043
7751,34025
21236,24005
21769,24021
72396,5037
36460,1099
22460,51159
53919,55039
22567,51137
45342,39113
62932,17077
30093,13135
48463,26049
72632,5015
63654,29179
78727,48453
97202,41051
41254,21115
54451,55119
38641,28033
15102,42003
67701,20193
53507,55049
35603,1103
30346,13089
15126,42003
63857,29069
26287,54093
14882,36109
94060,6081
22520,51193
43113,39129
93602,6019
66533,20177
2458,25017
16640,42021
53572,55025
11417,36081
60471,17031
58324,38095
15834,42023
63638,29179
61752,17113
82301,56007
48806,26057
71433,22079
66413,20139
23690,51199
30710,13313
27703,37063
55051,27065
57601,46129
55906,27109
24557,51143
7403,34031
74601,40071
60416,17063
26836,54031
20607,24033
58259,38063
86047,4017
30605,13059
82435,56029
13036,36075
45813,39125
84726,49017
40322,21165
76247,48121
22207,51013
31565,13039
98237,53057
81140,8021
47838,18153
67851,20055
4238,23017
8533,34029
54174,55083
42157,21171
70764,22047
73566,40075
49879,26103
23845,51025
93458,6083
3103,33011
62422,17173
62677,17167
78584,48427
61354,17099
5046,50005
48236,26163
13069,36075
54963,55139
41843,21119
94550,6001
80224,8031
67645,20137
77371,48407
61264,17161
71429,22085
48729,26157
17224,42055
31788,13071
29646,45047
57252,46051
4955,23007
59001,30095
62930,17165
57006,46011
64037,29107
692,72143
24970,54025
14737,36009
49719,26097
23002,51007
61850,17183
60424,17063
48750,26069
36323,1031
63848,29143
45325,39113
62920,17181
43442,39143
41179,21135
98011,53033
67009,20077
20904,24031
28705,37121
30019,13135
79108,48375
54759,55091
71354,22029
80831,8041
40361,21017
85248,4013
44470,39155
26629,54007
54227,55071
98816,53007
55119,27123
37820,47089
95901,6115
54614,55063
55126,27123
27231,37135
61088,17201
43302,39101
26354,54091
52738,19115
47037,18137
37345,47051
66404,20131
43056,39089
35651,1079
26416,54001
11701,36103
62892,17121
50566,19187
29730,45091
17020,42099
4358,23011
42066,21083
660,72067
60950,17091
67520,20165
14533,36051
53502,55045
21228,24005
8085,34015
65355,29015
53048,55027
94503,6055
46156,18139
13331,36043
17060,42061
76634,48035
68787,31179
67867,20069
66552,20085
69020,31145
4270,23017
52101,19191
62853,17121
60135,17037
47638,18129
50421,19197
67665,20167
76945,48081
83445,16043
62640,17117
19525,42091
88415,35059
66610,20177
26624,54007
81054,8011
51023,19167
85645,4019
653,72055
75455,48449
44203,39153
66618,20177
51014,19035
43521,39051
65026,29131
61008,17007
73572,40033
7726,34025
71028,22013
56065,27013
70526,22001
33825,12055
61530,17203
62907,17077
56127,27091
73552,40031
909,72127
26757,54027
18031,42077
77861,48185
75156,48213
46110,18145
14546,36055
31639,13019
44090,39093
97886,41059
773,72089
74820,40123
48428,26087
56035,27047
39149,28127
30453,13267
97221,41051
10803,36119
22514,51033
45030,39061
48835,26037
15550,42009
53515,55025
83435,16051
68879,31115
15557,42111
29631,45077
48858,26073
74014,40145
97064,41009
29620,45001
47115,18061
80012,8005
95912,6011
46928,18053
55982,27099
78653,48453
45692,39079
87521,35055
79261,48191
36904,1023
32321,12077
46142,18081
45885,39011
28262,37119
71935,5097
13783,36025
55005,27003
31824,13307
20120,51059
76825,48307
66717,20205
65541,29065
76379,48009
45369,39023
74354,40115
13360,36041
25286,54087
43556,39039
35082,1121
60935,17091
45832,39161
72086,5085
72057,5053
97222,41005
44321,39153
59032,30027
49083,26077
50251,19099
39574,28047
50858,19001
59349,30079
15853,42047
79252,48197
40060,21155
62215,17027
18610,42089
63630,29221
56235,27149
67550,20145
67877,20081
27502,37183
13460,36017
57362,46059
47223,18079
47404,18105
87020,35006
24649,51167
40056,21185
60921,17105
18201,42079
72135,5119
49457,26121
12009,36001
40840,21131
44046,39055
54701,55035
79331,48115
4239,23007
29410,45015
92397,6071
26217,54101
59011,30097
55944,27039
80230,8031
81101,8003
38915,28013
26337,54085
15865,42065
67341,20099
66428,20131
79355,48501
27325,37125
33540,12101
81201,8015
29477,45035
30161,13115
21804,24045
53538,55055
31068,13193
74028,40037
73062,40075
61418,17071
62294,17119
75058,48181
28783,37099
38663,28139
56149,27081
57625,46041
62091,17135
75044,48113
12972,36019
61438,17109
28771,37075
28622,37011
66869,20017
28580,37079
51234,19167
68462,31109
42104,21227
94551,6001
75248,48113
30040,13117
23829,51175
54230,55071
66801,20111
76444,48093
83335,16053
74403,40101
83833,16055
698,72153
57075,46079
74008,40143
70586,22039
49712,26029
61413,17073
38721,28125
83638,16085
76549,48027
11724,36103
71063,22031
68405,31159
24328,51035
47043,18155
30531,13137
68862,31175
50236,19169
61854,17147
46975,18049
2445,25021
6451,9009
95568,6093
2347,25023
36301,1069
48470,26063
28227,37119
43840,39157
48871,26057
62481,17079
61333,17105
64118,29047
55317,27019
40962,21051
27707,37063
47348,18009
32131,12107
5489,50007
52773,19163
33917,12071
30450,13031
67062,20079
18914,42017
2148,25017
98422,53053
76043,48425
57058,46087
46012,18095
37604,47179
54646,55057
71052,22031
3257,33013
33547,12057
91304,6037
24360,51197
52339,19171
78361,48247
22204,51013
44240,39133
16420,42123
38901,28043
63845,29133
63133,29189
46793,18033
44273,39103
50122,19083
61074,17015
50459,19195
68378,31127
68323,31133
57543,46071
75067,48121
61073,17201
28713,37173
35903,1055
68759,31149
78389,48025
24134,51071
3244,33011
83113,56035
56324,27111
53029,55133
22655,51069
43062,39089
55008,27059
17233,42057
53095,55131
66539,20177
31719,13261
59520,30015
54652,55123
25504,54011
78595,48215
38848,28095
49853,26095
46988,18017
14884,36003
82835,56033
39095,28051
43449,39123
6422,9007
50076,19009
98848,53025
81223,8043
46563,18099
66109,20209
54423,55097
22304,51510
60553,17103
52227,19113
95988,6021
67232,20173
89408,32019
97034,41005
62002,17119
72756,5007
59826,30063
97843,41049
79938,48141
75087,48397
81062,8025
54984,55137
46814,18003
61738,17203
7205,34039
14843,36101
54615,55053
13642,36089
80220,8031
74344,40041
26222,54101
30527,13139
3217,33009
62895,17191
80834,8063
63451,29205
59087,30069
60517,17043
63343,29113
77836,48051
78676,48209
67420,20123
36480,1099
18657,42131
45309,39113
60126,17043
61353,17103
60178,17037
47846,18021
46039,18023
56347,27153
97459,41011
61523,17143
54729,55017
93013,6083
65733,29213
43067,39159
76852,48307
62935,17165
61839,17147
48747,26017
35243,1073
72834,5149
50470,19197
76427,48237
73401,40019
57442,46107
24872,54047
78332,48249
40447,21109
68714,31149
50069,19049
73061,40103
71601,5069
46071,18011
43730,39127
5061,50017
65767,29059
30824,13189
5663,50023
67861,20203
91311,6037
53098,55027
47944,18007
77575,48291
74061,40147
39735,28019
54986,55139
80126,8035
63020,29099
92536,6065
26851,54031
36080,1051
61320,17011
61087,17085
61723,17107
55375,27053
45314,39057
6479,9003
66402,20177
44333,39153
31532,13161
17255,42061
54501,55085
14036,36037
39739,28103
1032,25015
56227,27011
39842,13273
12184,36021
78151,48255
23432,51800
77031,48201
612,72013
80430,8057
58496,38093
72761,5007
44281,39103
55040,27059
37049,47147
82401,56043
74053,40131
40171,21027
68436,31059
45338,39135
42553,21199
66843,20017
71286,22035
4777,23019
26203,54101
40336,21065
56187,27105
43217,39049
46743,18003
13367,36049
24175,51023
56243,27093
60033,17111
13464,36017
79014,48211
57717,46019
5758,50021
53108,55101
45895,39011
61951,17139
7934,34035
68666,31143
18466,42089
37097,47135
63877,29155
66945,20201
63565,29171
30439,13043
47260,18071
15241,42003
37920,47093
19118,42101
76481,48503
46947,18017
78223,48029
5772,50027
30317,13089
23139,51145
46733,18001
63775,29157
55032,27025
46131,18081
71752,5027
37073,47147
49065,26159
72401,5031
29649,45047
66736,20205
28655,37023
43160,39047
75119,48139
85139,4021
18237,42107
65340,29195
65064,29131
68818,31081
68831,31093
6791,9005
12157,36095
68128,31153
47562,18027
52641,19087
7874,34037
61559,17143
23487,51093
29650,45045
12533,36027
68850,31047
23083,51007
71038,22027
66523,20139
37752,47025
13691,36045
51247,19167
33598,12057
89437,32029
73011,40051
43125,39049
16239,42053
37756,47151
26160,54105
76048,48221
10940,36071
12120,36001
28435,37141
74421,40111
53571,55025
13104,36067
55960,27109
76857,48049
50675,19171
38654,28033
78739,48453
735,72037
37082,47021
81226,8043
52201,19183
61028,17085
49347,26117
49616,26019
46017,18095
61089,17177
83402,16019
67459,20053
57217,46025
78055,48019
69217,31017
31553,13025
54412,55141
52637,19057
42330,21177
67951,20189
73149,40109
72601,5009
64456,29227
13862,36007
25529,54005
75638,48343
50544,19187
55733,27017
39851,13061
28304,37051
46755,18113
97133,41067
70638,22003
50662,19065
61071,17195
738,72053
50111,19153
37688,47091
48891,26117
46041,18023
28645,37027
72173,5045
40324,21209
18629,42131
78064,48013
38242,47079
26133,54107
40390,21113
83442,16051
44236,39153
68943,31129
75604,48183
26250,54001
55397,27019
24522,51011
5647,50023
38551,47027
62854,17121
65590,29059
39423,28111
88426,35037
53559,55025
50616,19067
28625,37097
46135,18133
50029,19077
68055,31173
98651,53059
35541,1133
63119,29189
30821,13301
29010,45061
72653,5005
61042,17103
42207,21061
4927,23011
68325,31169
76458,48237
75472,48379
67740,20179
11416,36081
72512,5065
49009,26077
37033,47081
55020,27139
67131,20035
41364,21189
76637,48035
98572,53041
25557,54043
46745,18003
30350,13121
80045,8001
21085,24025
67416,20169
3226,33001
52333,19103
93254,6083
68858,31019
46730,18033
60918,17075
27030,37171
30016,13217
51503,19155
47978,18073
50449,19081
6447,9003
61064,17141
54821,55007
78548,48427
76365,48077
647,72055
36030,1013
56009,27047
53949,55077
75966,48351
47403,18105
58047,38017
63435,29111
14062,36013
27055,37197
40157,21163
24526,51019
66217,20091
65265,29007
93555,6029
62885,17051
56546,27027
18932,42017
38737,28133
77545,48157
15926,42111
38920,28135
39170,28049
95692,6115
49544,26081
37335,47103
79088,48437
41367,21193
59064,30111
62563,17167
73095,40087
48417,26145
70456,22105
30677,13219
63780,29201
37658,47019
30512,13291
58559,38055
57064,46083
61748,17113
63068,29071
47528,18083
25969,54089
67432,20027
53090,55131
47879,18153
80817,8041
58267,38035
92399,6071
25248,54035
28739,37089
46571,18087
43431,39143
54106,55087
87068,35061
68626,31023
97304,41053
66548,20117
11421,36081
14534,36055
17063,42087
16125,42085
30571,13311
58581,38051
11020,36059
92373,6071
54020,55095
46501,18099
82636,56025
42728,21001
46766,18179
31796,13321
72629,5141
59486,30073
61490,17073
65647,29009
43504,39095
26169,54107
76033,48251
64683,29079
65656,29209
59070,30009
47446,18093
43074,39041
52756,19163
51562,19165
67639,20147
58015,38077
69153,31101
31011,13091
43605,39095
38379,47109
95391,6077
44041,39007
30525,13241
50214,19125
67646,20147
5476,50011
48879,26037
37160,47003
3748,33009
57315,46009
54027,55109
61401,17095
48158,26161
56285,27129
37745,47059
4448,23019
21562,24001
65247,29121
8848,34019
79363,48303
80861,8063
50567,19161
12997,36031
36027,1005
12804,36113
30217,13149
65440,29065
47527,18037
71353,22097
5161,50027
19312,42029
37035,47021
44805,39005
659,72065
98329,53053
55118,27037
71652,5025
65322,29053
47353,18161
80815,8063
64455,29147
17963,42107
51563,19085
48111,26163
22503,51103
51235,19119
23887,51025
83316,16083
51638,19145
46952,18053
41804,21133
36420,1039
81076,8025
71468,22069
64035,29177
27886,37065
58640,38025
14889,36015
37686,47163
12981,36019
31791,13321
71016,22013
71368,22025
27869,37131
65785,29039
45659,39087
78071,48297
67147,20173
17846,42037
32776,12069
38549,47137
42064,21055
68418,31131
42220,21219
79052,48437
35954,1055
38401,47119
93454,6083
66416,20085
42025,21157
19153,42101
3753,33019
55955,27039
58033,38073
59433,30099
1073,25015
56292,27127
30646,13195
14098,36073
62442,17023
67138,20007
87825,35053
57264,46051
38363,47039
52338,19103
30536,13123
60074,17031
17815,42037
71235,22061
72112,5067
76856,48319
65101,29051
37185,47085
33440,12051
38255,47183
60185,17043
68460,31185
30701,13129
2915,44007
19373,42045
43724,39121
57328,46043
22042,51059
57345,46069
69001,31145
38804,28081
97530,41029
32043,12019
41034,21161
93610,6039
4961,23025
27021,37169
56081,27165
44481,39155
52322,19103
37190,47015
15757,42033
63334,29163
76641,48349
8558,34035
49854,26153
97526,41033
56142,27081
18302,42089
30680,13013
61068,17141
75765,48499
66949,20089
19501,42071
23691,51199
30817,13181
24091,51063
49237,26075
37398,47051
5658,50023
99122,53043
46106,18081
35959,1019
62625,17167
51440,19027
59019,30095
3220,33001
81136,8003
62349,17001
794,72019
31082,13303
65046,29135
44040,39035
44840,39005
67880,20067
17307,42001
47386,18065
52301,19095
44024,39055
34119,12021
62250,17027
75261,48439
44233,39103
45601,39141
48444,26087
44875,39139
52237,19055
97448,41039
34142,12021
95542,6023
27846,37117
30802,13073
54945,55135
97446,41043
66930,20157
45873,39125
52172,19005
39041,28049
40444,21079
65582,29125
52255,19031
45304,39037
72106,5045
50546,19151
45836,39065
5836,50005
30337,13121
17090,42099
80238,8031
25276,54087
45133,39071
91786,6071
71646,5003
47246,18005
72004,5069
55368,27019
64155,29047
28312,37051
67455,20105
68855,31041
45841,39063
38348,47017
12839,36115
67068,20095
49339,26117
71667,5079
45459,39113
36268,1121
31069,13153
26818,54031
42602,21053
87711,35019
38237,47183
36401,1035
62017,17135
59339,30021
76272,48097
40484,21137
48616,26145
37772,47105
67127,20033
36801,1081
78003,48019
44425,39155
31035,13303
75839,48001
24225,51167
12166,36057
795,72075
49087,26077
50022,19029
26164,54035
40241,21111
71115,22017
22815,51165
2215,25025
57375,46003
97497,41033
70533,22113
60050,17111
30252,13151
93212,6031
35754,1103
58646,38041
94505,6013
36426,1053
56085,27015
6231,9013
50668,19017
57274,46037
1451,25027
59922,30029
63383,29219
97450,41015
98858,53017
48439,26049
35983,1019
63534,29121
49097,26077
39429,28091
1002,25015
52163,19089
38606,28107
51463,19027
27252,37037
63125,29189
23430,51093
63474,29045
16611,42061
73573,40067
44093,39007
93618,6107
17870,42109
52330,19055
50133,19159
64647,29061
68338,31095
97352,41047
55381,27085
47331,18041
68004,31039
46118,18063
45845,39149
69121,31005
74754,40089
61843,17019
39194,28163
38388,47077
46001,18095
66762,20037
66901,20029
60437,17063
13454,36043
16441,42049
67834,20057
5487,50001
40769,21235
79245,48191
74437,40111
66940,20157
79713,48115
28562,37049
17745,42035
53150,55133
62817,17065
23602,51700
17777,42097
51466,19161
68835,31093
88427,35037
15772,42063
60401,17197
35652,1077
67133,20015
28743,37115
64071,29107
40380,21197
31041,13193
65720,29043
79235,48153
44857,39077
61863,17019
24593,51011
46058,18023
65786,29029
58787,38075
57232,46091
54002,55109
27713,37063
63459,29173
55128,27163
15559,42009
80226,8059
68443,31097
54459,55099
31789,13321
24530,51143
78611,48053
47841,18021
46989,18053
62216,17027
42202,21141
78114,48493
784,72057
50578,19063
54840,55013
58068,38073
46250,18097
1339,25011
23878,51175
55396,27143
65231,29027
59425,30073
15531,42111
66064,20121
56219,27155
61107,17201
35150,1121
57226,46039
68112,31055
10509,36079
52550,19107
56760,27089
68458,31067
45348,39037
21237,24005
62832,17145
60468,17197
42717,21057
56484,27021
50456,19195
64428,29147
47542,18037
83338,16053
66711,20037
30909,13245
8610,34021
83323,16031
55334,27143
47601,18173
50622,19017
7849,34027
75448,48119
89705,32005
97830,41069
12582,36027
62460,17101
73446,40095
66775,20133
57035,46099
23321,51550
61759,17179
67470,20169
76844,48333
54126,55009
27574,37145
54868,55005
95361,6099
29162,45027
49043,26159
31023,13091
78118,48255
68875,31077
49464,26139
53065,55039
42036,21035
76537,48491
56531,27051
53007,55133
39601,28085
47273,18079
72650,5129
47024,18047
75126,48257
65536,29105
62952,17181
57002,46011
95321,6109
51649,19071
68424,31095
13166,36011
13646,36089
83274,16011
37354,47123
75104,48113
58366,38079
24292,51077
25671,54059
75935,48419
65779,29085
68527,31109
94588,6001
7088,34039
43319,39091
53574,55045
30124,13115
8691,34021
62263,17189
37086,47149
97009,41005
17033,42043
72662,5009
57638,46105
68658,31023
65281,29041
47842,18165
24374,51197
83211,16077
50207,19123
27563,37185
40511,21067
98382,53009
26865,54027
40109,21029
46070,18095
56041,27015
76234,48497
38703,28151
54017,55109
48117,26115
46923,18015
52310,19105
75770,48213
49411,26105
